Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,URLs,Hashtags,Mentions
1182501359758774272,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Andelino Sequec,SequecAndelino,Fri Oct 11 03:41:08 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182501420018421760,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Rafael Méndez,Rafael3587,Fri Oct 11 03:41:23 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182501686033735681,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",carlos Navarijo,carlosnavarijo1,Fri Oct 11 03:42:26 +0000 2019,0,125,Spanish,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,Photo,0,5,0
1182502069971935232,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",El Seis,sixrodas,Fri Oct 11 03:43:57 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,5,0
1182502365422936065,"Por gente de mierda como vos es que no avanzamos. Todos haciendo su colita, y ahí va don mierda. 
#TraficoGT @amilcarmontejo https://t.co/9Ulv8Vt4Y3",Antonio Fonseca,afonse7,Fri Oct 11 03:45:08 +0000 2019,0,69,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,1,1
1182502390496403456,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",aurimarideleon,aurimarideleon1,Fri Oct 11 03:45:14 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182502495265931264,"Por gente de mierda como vos es que no avanzamos. Todos haciendo su colita, y ahí va don mierda. 
#TraficoGT @amilcarmontejo https://t.co/9Ulv8Vt4Y3",Alexander,AleROD1190,Fri Oct 11 03:45:39 +0000 2019,0,69,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,1,1
1182502637197037568,"Por gente de mierda como vos es que no avanzamos. Todos haciendo su colita, y ahí va don mierda. 
#TraficoGT @amilcarmontejo https://t.co/9Ulv8Vt4Y3",rocael,rocapablo15,Fri Oct 11 03:46:13 +0000 2019,0,69,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,1,1
1182502766981341184,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Derick Patzan,DerickPatzan,Fri Oct 11 03:46:44 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182503492025499648,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Bad Tato ??% Actitud+...!!!?????????,eacuezzi,Fri Oct 11 03:49:37 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182503849157939200,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",MRomero,b_romero321,Fri Oct 11 03:51:02 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182503893286215681,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Manuel Tol,TolGManuel,Fri Oct 11 03:51:12 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182503974500536320,"Por gente de mierda como vos es que no avanzamos. Todos haciendo su colita, y ahí va don mierda. 
#TraficoGT @amilcarmontejo https://t.co/9Ulv8Vt4Y3",Anibal Cruz,AACN75,Fri Oct 11 03:51:32 +0000 2019,0,69,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,1,1
1182504392177664000,"Por gente de mierda como vos es que no avanzamos. Todos haciendo su colita, y ahí va don mierda. 
#TraficoGT @amilcarmontejo https://t.co/9Ulv8Vt4Y3",Pedro,pedrofloresn,Fri Oct 11 03:53:11 +0000 2019,0,69,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,1,1
1182504618431078400,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Marvin Estuardo Carr,carr_estuardo,Fri Oct 11 03:54:05 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182504712018509828,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Daniel Raban,JdRaban,Fri Oct 11 03:54:27 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,5,0
1182505475801309185,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",arturo agreda,arturoagreda5,Fri Oct 11 03:57:29 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182505750284951553,"Por gente de mierda como vos es que no avanzamos. Todos haciendo su colita, y ahí va don mierda. 
#TraficoGT @amilcarmontejo https://t.co/9Ulv8Vt4Y3",Chon,MSinay,Fri Oct 11 03:58:35 +0000 2019,0,69,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,1,1
1182506243916812288,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Elsa,draeavi,Fri Oct 11 04:00:33 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182506621458624515,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Rossana,Rossanachin2,Fri Oct 11 04:02:03 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182506712080756736,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",traficoGT,traficogt,Fri Oct 11 04:02:24 +0000 2019,0,125,Spanish,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",Retweet,Photo,0,5,0
1182506799771144192,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Teddy Bear.,RegimenMomito,Fri Oct 11 04:02:45 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182507049340542976,"Motoristas ABUSIVOS y prepotentes , Mil veces COBARDES sin duda los motoristas son el Cáncer del #TraficoGT porque solo destruyen y nunca construyen. https://t.co/scJs434wlF",Shura Morales,tutilina,Fri Oct 11 04:03:45 +0000 2019,0,1,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,1,0
1182507520658739200,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",sergio coronado,sergioc66060858,Fri Oct 11 04:05:37 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,5,0
1182508834952269824,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Cristian  dimas,chris_pro7,Fri Oct 11 04:10:50 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,5,0
1182509289644138497,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Jhordano Rosendo,JhordanoRosendo,Fri Oct 11 04:12:39 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182509531185725440,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Byron hitemp,byron_hitemp,Fri Oct 11 04:13:36 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182510370835050496,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Oscar Rosales,Oscarrosenz,Fri Oct 11 04:16:57 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,5,0
1182510648812552192,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",?Haydee Gudiel ? ?,haydeegudiel,Fri Oct 11 04:18:03 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,5,0
1182511172957945856,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Gio,gioflores94,Fri Oct 11 04:20:08 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,5,0
1182511890880172032,"#TráficoGt #TómeloenCuenta 

Urgente: La Policía Municipal de Tránsito informa, a los usuarios de la ruta de San Felipe de Jesús que permanecerá cerrada por trabajos de re-capeo en el sector agradecemos su comprensión por las molestias. https://t.co/JU8AJqeSYW",silvia garcia,spgarcir,Fri Oct 11 04:22:59 +0000 2019,0,1,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,2,0
1182512546852548608,"Por gente de mierda como vos es que no avanzamos. Todos haciendo su colita, y ahí va don mierda. 
#TraficoGT @amilcarmontejo https://t.co/9Ulv8Vt4Y3",Silen Hernández,Silen_Hernandez,Fri Oct 11 04:25:35 +0000 2019,0,69,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,1,1
1182513609886326784,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Julio Miranda,chirijuyu,Fri Oct 11 04:29:49 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182513985549152256,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",el de siempre,wil2296,Fri Oct 11 04:31:18 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,5,0
1182514620822622210,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Veronica Hernandez,verohernandez20,Fri Oct 11 04:33:50 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182515424291893248,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Nelque,nquevedoa,Fri Oct 11 04:37:01 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182515602306600960,"Por gente de mierda como vos es que no avanzamos. Todos haciendo su colita, y ahí va don mierda. 
#TraficoGT @amilcarmontejo https://t.co/9Ulv8Vt4Y3",Daniel Aguilar ??,OC_723,Fri Oct 11 04:37:44 +0000 2019,0,69,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,1,1
1182515827758817281,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",francisco cifuentes,ttyq20,Fri Oct 11 04:38:38 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182515982432198656,"Por gente de mierda como vos es que no avanzamos. Todos haciendo su colita, y ahí va don mierda. 
#TraficoGT @amilcarmontejo https://t.co/9Ulv8Vt4Y3",Edgar Quiroa,edgarqgt,Fri Oct 11 04:39:14 +0000 2019,0,69,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,1,1
1182516955871436800,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Vero Mendoza,Veromendc,Fri Oct 11 04:43:07 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182516982228369408,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Joselito,Joselit46905364,Fri Oct 11 04:43:13 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182518193048444933,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",ecruzc,ecruzz21,Fri Oct 11 04:48:02 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182520900874375169,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Carla De Quinto,CarlaDeQuinto1,Fri Oct 11 04:58:47 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182522333921185792,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Mauricio Herrera,mauherrera5,Fri Oct 11 05:04:29 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182529909807374336,"En momentos en que el #TraficoGT está en su punto casi del colapso viene @Picapco a darnos una esperanza pero la SOLUCIÓN ES DESCENTRALIZAR MA CUIDAD. Ya vamos tarde.

Lección para los departamentos: planifiquen su crecimiento.",Otto Fernando,siempreotto,Fri Oct 11 05:34:35 +0000 2019,0,0,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,1
1182532318919102465,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",ana abigail,By25Ana,Fri Oct 11 05:44:09 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182532573102260224,"Mt.6:34: Así que, no os afanéis por el día de mañana, porque cada día traerá su afán Hasta mañana con mas información sobre el #traficogt. Que descansen.",NotiRumbos Guatemala,Notirumbosgt,Fri Oct 11 05:45:10 +0000 2019,0,0,Spanish,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Tweet,,0,1,0
1182533141266944000,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",nikolaz,NikolazMora,Fri Oct 11 05:47:25 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182533967272169472,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Mrs.Overthinking ???????,sarvia81,Fri Oct 11 05:50:42 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182535317670301696,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Marielos,MarielosUca,Fri Oct 11 05:56:04 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182540621262839808,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Guille,guille_espana,Fri Oct 11 06:17:09 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182541447561711617,"Quiero denunciar un bache en la cuchilla de la zona 6 que ha causado estallido de llantas, soy una de las victimas con 2 estallidos. Agradecería mucho que @muniguate y @amilcarmontejo nos apoyaran en tapar ese hoyo y que no cause accidentes mayores. #TraficoGT https://t.co/7pJYCPyW7Z",CaballeroRandom4.0,mslcasanova,Fri Oct 11 06:20:26 +0000 2019,4,3,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,Photo,0,1,2
1182550287401324544,"Por gente de mierda como vos es que no avanzamos. Todos haciendo su colita, y ahí va don mierda. 
#TraficoGT @amilcarmontejo https://t.co/9Ulv8Vt4Y3",chrto,christian_t0,Fri Oct 11 06:55:33 +0000 2019,0,69,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,1,1
1182552119099953152,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",ruben de jesus quex ,mec_ruquex,Fri Oct 11 07:02:50 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182554241224843265,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",José Flores,jiflores_1,Fri Oct 11 07:11:16 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182571484491014145,"Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o taller, por favor ayudar a la víctima, quien informó que se pueda avisar al tel. 110 de #PNC.

#TransitoGT #TraficoGT #JuntosLogramosMas #TodosDependemosDeTodos https://t.co/i94brRQINd",Mario Santizo,MarioSa02417616,Fri Oct 11 08:19:47 +0000 2019,0,125,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,5,0
1182584436585615361,"la ciclovia me la paso por donde no me da el sol, genio #TraficoGT @amilcarmontejo https://t.co/ibFZf6XF5j",Alexis CB,AlexisCB87,Fri Oct 11 09:11:15 +0000 2019,62,17,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Video,0,1,1
